estimate_id,run_id,timestamp_utc,prompt_version,model_backend,model_name,tracking_id,parent_market_name,market_name,primary_outcome_to_track,region,bucket,system_type,underlying_event_group,gamma_market_id,condition_id,exact_polymarket_slug,market_url,token_id,outcome_contract_question,fair_value,confidence,should_abstain,rationale_short,key_uncertainties_json,base_rate_notes,evidence_packet_paths_json,prompt_hash,raw_response,parse_status,error,comparison_price,price_type,liquidity_flags,signal_ready
20260626T160140Z:RSO-0011,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0011,Republican House seats after 2026 midterms,Republican House seats after 2026 midterms — 215-219,215-219,US,us_national,us_federal,us_house_seat_range_2026,919495,0x0d8711f5f475002d8236dcf4c848882aee7a2f34a515dda6ff0623906bf862a3,will-the-republican-party-hold-between-215-and-219-house-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-between-215-and-219-house-seats-after-the-2026-midterm-elections,60694193343700070785132990153245047299390401777230625432234093346484633438371,Will the Republican Party hold between 215 and 219 House seats after the 2026 midterm elections?,0.45,0.65,false,"Mid-single-digit Democratic generic ballot suggests GOP seat counts below 218 are plausible, but range-specific uncertainty and potential for wave size variation keep probability below 50%","[""National environment shift magnitude"", ""Wave size variability"", ""District-specific dynamics"", ""Candidate quality impacts"", ""Polling accuracy near election day""]","Based on current generic ballot and historical midterm patterns, GOP seat counts in 215-219 range align with mid-range wave scenarios.","[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-house-seat-range-2026.md"", ""evidence/parents/republican-house-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0011.md""]",2e87eb8e3596c302,"{""fair_value"":0.45,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Mid-single-digit Democratic generic ballot suggests GOP seat counts below 218 are plausible, but range-specific uncertainty and potential for wave size variation keep probability below 50%"",""key_uncertainties"":[""National environment shift magnitude"",""Wave size variability"",""District-specific dynamics"",""Candidate quality impacts"",""Polling accuracy near election day""],""base_rate_notes"":""Based on current generic ballot and historical midterm patterns, GOP seat counts in 215-219 range align with mid-range wave scenarios.""}",OK,,0.009,mid,,true
20260626T160140Z:RSO-0012,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0012,Republican House seats after 2026 midterms,Republican House seats after 2026 midterms — 220-224,220-224,US,us_national,us_federal,us_house_seat_range_2026,919496,0xba093f5c98e6c7d389a18ad4849ce5e82c2238f6daaf40755c1399d093e9a8f4,will-the-republican-party-hold-between-220-and-224-house-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-between-220-and-224-house-seats-after-the-2026-midterm-elections,11440416578482803281113271939006595670566573058595214243294246034853366786529,Will the Republican Party hold between 220 and 224 House seats after the 2026 midterm elections?,0.35,0.65,false,"Mid-single-digit Democratic generic ballot advantage suggests GOP seat counts below 218 are plausible, but 220-224 is a moderate range requiring balance between wave size and structural factors.","[""National environment shift magnitude"", ""Districting changes"", ""Candidate quality impacts"", ""Turnout patterns"", ""Wave size variability""]","Base rate considers mid-single-digit D advantage, GOP starting majority, and historical midterm trends.","[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-house-seat-range-2026.md"", ""evidence/parents/republican-house-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0012.md""]",d8ddb4d9e5266377,"{""fair_value"":0.35,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Mid-single-digit Democratic generic ballot advantage suggests GOP seat counts below 218 are plausible, but 220-224 is a moderate range requiring balance between wave size and structural factors."",""key_uncertainties"":[""National environment shift magnitude"",""Districting changes"",""Candidate quality impacts"",""Turnout patterns"",""Wave size variability""],""base_rate_notes"":""Base rate considers mid-single-digit D advantage, GOP starting majority, and historical midterm trends.""}",OK,,0.001,ask_only,no_bids,true
20260626T160140Z:RSO-0013,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0013,Republican House seats after 2026 midterms,Republican House seats after 2026 midterms — 225-229,225-229,US,us_national,us_federal,us_house_seat_range_2026,919497,0x2a576fa3ba72588ab56857b87e870f31f2c2e3e0a3e88943ebd207a8952af3f1,will-the-republican-party-hold-between-225-and-229-house-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-between-225-and-229-house-seats-after-the-2026-midterm-elections,44021367593004066376259961625159230858755451295969387051970594277311771462296,Will the Republican Party hold between 225 and 229 House seats after the 2026 midterm elections?,0.45,0.65,false,"Mid-single-digit Democratic generic ballot suggests GOP seat counts below majority plausible, but range-specific uncertainty and potential for wave size variation keep probability moderate.","[""National environment shift magnitude"", ""Wave size variability"", ""District-specific dynamics"", ""Candidate quality impacts"", ""Polling accuracy near election day""]","Base rate considers mid-single-digit Democratic advantage and House sensitivity to national environment, with adjustments for range-specific tail risks.","[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-house-seat-range-2026.md"", ""evidence/parents/republican-house-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0013.md""]",dddf4332a3a34c1f,"{""fair_value"":0.45,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Mid-single-digit Democratic generic ballot suggests GOP seat counts below majority plausible, but range-specific uncertainty and potential for wave size variation keep probability moderate."",""key_uncertainties"":[""National environment shift magnitude"",""Wave size variability"",""District-specific dynamics"",""Candidate quality impacts"",""Polling accuracy near election day""],""base_rate_notes"":""Base rate considers mid-single-digit Democratic advantage and House sensitivity to national environment, with adjustments for range-specific tail risks.""}",OK,,0.43,mid,,true
20260626T160140Z:RSO-0014,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0014,Republican House seats after 2026 midterms,Republican House seats after 2026 midterms — 230+,230+,US,us_national,us_federal,us_house_seat_range_2026,919498,0x217a8a10e4ec9f7d12d5b94024d4853f326c9b0de14b119b62d8b779f67d8111,will-the-republican-party-hold-230-or-more-house-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-230-or-more-house-seats-after-the-2026-midterm-elections,93609386279271538145284495213602532023820232074612322223448573915979176212698,Will the Republican Party hold 230 or more House seats after the 2026 midterm elections?,0.45,0.65,false,"Democratic generic ballot lead suggests GOP below majority, but seat-range depends on wave size and district dynamics. 230+ is a strong GOP hold, but mid-single-digit D advantage may not translate to such a high count.","[""Wave size uncertainty"", ""District-specific dynamics"", ""Candidate quality impacts"", ""Turnout patterns"", ""National mood shifts""]","Base rate suggests GOP below majority with D+5-6 generic ballot, but 230+ requires strong GOP performance or underperformance by Democrats.","[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-house-seat-range-2026.md"", ""evidence/parents/republican-house-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0014.md""]",ac166d57ee5e4cb5,"{""fair_value"":0.45,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Democratic generic ballot lead suggests GOP below majority, but seat-range depends on wave size and district dynamics. 230+ is a strong GOP hold, but mid-single-digit D advantage may not translate to such a high count."",""key_uncertainties"":[""Wave size uncertainty"",""District-specific dynamics"",""Candidate quality impacts"",""Turnout patterns"",""National mood shifts""],""base_rate_notes"":""Base rate suggests GOP below majority with D+5-6 generic ballot, but 230+ requires strong GOP performance or underperformance by Democrats.""}",OK,,0.023,mid,,true
20260626T160140Z:RSO-0015,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0015,Republican Senate seats after 2026 midterms,Republican Senate seats after 2026 midterms — ≤47,≤47,US,us_national,us_federal,us_senate_seat_range_2026,943819,0x46c862237fc39f6357ce2efa748274e4539c1ffe60cd6a89e3fe689373fa27a8,will-the-republican-party-hold-47-or-fewer-senate-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-47-or-fewer-senate-seats-after-the-2026-midterm-elections,89624669145341997724697326849445716755183665898947701894080018635919612252707,Will the Republican Party hold 47 or fewer Senate seats after the 2026 midterm elections?,0.15,0.6,false,"Democratic advantage and GOP headwinds suggest a strong cycle, but achieving ≤47 requires significant GOP losses. Current evidence indicates a plausible but non-certain outcome.","[""Polling accuracy"", ""Candidate quality"", ""District-specific dynamics"", ""National mood shifts"", ""Special elections impact""]","Republicans start at 53 seats; a Democratic advantage of +5-6 suggests potential for losses, but Senate maps are state-specific and uneven.","[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-senate-seat-range-2026.md"", ""evidence/parents/republican-senate-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0015.md""]",1d64ad951de9928d,"{""fair_value"":0.15,""confidence"":0.6,""should_abstain"":false,""rationale_short"":""Democratic advantage and GOP headwinds suggest a strong cycle, but achieving ≤47 requires significant GOP losses. Current evidence indicates a plausible but non-certain outcome."",""key_uncertainties"":[""Polling accuracy"",""Candidate quality"",""District-specific dynamics"",""National mood shifts"",""Special elections impact""],""base_rate_notes"":""Republicans start at 53 seats; a Democratic advantage of +5-6 suggests potential for losses, but Senate maps are state-specific and uneven.""}",OK,,0.026,mid,,true
20260626T160140Z:RSO-0021,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0021,Republican Senate seats after 2026 midterms,Republican Senate seats after 2026 midterms — 53,53,US,us_national,us_federal,us_senate_seat_range_2026,943825,0x812d9ea644c58f1e889643bbd9184e9c5fdacbba55d1f9fef2eb2d55ce5dc1c2,will-the-republican-party-hold-exactly-53-senate-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-exactly-53-senate-seats-after-the-2026-midterm-elections,15394416147421266264002744586901575755411758481406494583013250092373628427765,Will the Republican Party hold exactly 53 Senate seats after the 2026 midterm elections?,0.55,0.7,false,Base rate suggests Republicans likely retain 53 seats with moderate national Democratic advantage and Senate's state-specific nature.,"[""National generic ballot strength"", ""Senate battleground outcomes"", ""Special elections impact"", ""Candidate quality effects"", ""District-specific polling errors""]",Republicans start with 53 seats; Senate control depends on state-specific factors and national environment.,"[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-senate-seat-range-2026.md"", ""evidence/parents/republican-senate-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0021.md""]",ac233b3dfaf0de0d,"{""fair_value"":0.55,""confidence"":0.7,""should_abstain"":false,""rationale_short"":""Base rate suggests Republicans likely retain 53 seats with moderate national Democratic advantage and Senate's state-specific nature."",""key_uncertainties"":[""National generic ballot strength"",""Senate battleground outcomes"",""Special elections impact"",""Candidate quality effects"",""District-specific polling errors""],""base_rate_notes"":""Republicans start with 53 seats; Senate control depends on state-specific factors and national environment.""}",OK,,0.0055,mid,,true
20260626T160140Z:RSO-0022,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0022,Republican Senate seats after 2026 midterms,Republican Senate seats after 2026 midterms — 54,54,US,us_national,us_federal,us_senate_seat_range_2026,943826,0x38fa3007c7be18a217849262667e39266341cb2fd7b5f8da75472b0a9e420480,will-the-republican-party-hold-exactly-54-senate-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-exactly-54-senate-seats-after-the-2026-midterm-elections,13278443981418985302116823794751942747516190107446009911143426402863687470127,Will the Republican Party hold exactly 54 Senate seats after the 2026 midterm elections?,0.45,0.65,false,"Base rate suggests Republicans likely retain 53 seats, but 54 requires net gains or defensive wins. National Democratic advantage and Senate dynamics add uncertainty.","[""Democratic generic ballot strength"", ""GOP defensive wins in battlegrounds"", ""Special elections impact"", ""Candidate quality effects"", ""Polling accuracy""]","Republicans start with 53 seats; 54+ requires net gains or successful defense. Senate maps are state-specific, so national trends don't directly translate.","[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-senate-seat-range-2026.md"", ""evidence/parents/republican-senate-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0022.md""]",3c56864b0286c834,"{""fair_value"":0.45,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Base rate suggests Republicans likely retain 53 seats, but 54 requires net gains or defensive wins. National Democratic advantage and Senate dynamics add uncertainty."",""key_uncertainties"":[""Democratic generic ballot strength"",""GOP defensive wins in battlegrounds"",""Special elections impact"",""Candidate quality effects"",""Polling accuracy""],""base_rate_notes"":""Republicans start with 53 seats; 54+ requires net gains or successful defense. Senate maps are state-specific, so national trends don't directly translate.""}",OK,,0.365,mid,,true
20260626T160140Z:RSO-0023,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0023,Republican Senate seats after 2026 midterms,Republican Senate seats after 2026 midterms — 55,55,US,us_national,us_federal,us_senate_seat_range_2026,943827,0x77051d8ddec1e312de90cdf2ce026ce1c4df4c1c264cfa1525e55995b542fb0c,will-the-republican-party-hold-exactly-55-senate-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-exactly-55-senate-seats-after-the-2026-midterm-elections,10750997471908598562514411969554157596465059745769943341362824315243580377116,Will the Republican Party hold exactly 55 Senate seats after the 2026 midterm elections?,0.35,0.65,false,Republicans start at 53 seats; 55 requires net gains. National Democratic advantage and Senate dynamics suggest moderate chance.,"[""Polling accuracy"", ""Candidate quality"", ""Special elections impact"", ""District-specific factors"", ""National mood shifts""]",Base rate reflects starting 53 seats and moderate Democratic advantage with Senate's state-specific nature.,"[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-senate-seat-range-2026.md"", ""evidence/parents/republican-senate-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0023.md""]",62d92e1b055327e9,"{""fair_value"":0.35,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Republicans start at 53 seats; 55 requires net gains. National Democratic advantage and Senate dynamics suggest moderate chance."",""key_uncertainties"":[""Polling accuracy"",""Candidate quality"",""Special elections impact"",""District-specific factors"",""National mood shifts""],""base_rate_notes"":""Base rate reflects starting 53 seats and moderate Democratic advantage with Senate's state-specific nature.""}",OK,,0.5,mid,,true
20260626T160140Z:RSO-0024,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0024,Republican Senate seats after 2026 midterms,Republican Senate seats after 2026 midterms — 56,56,US,us_national,us_federal,us_senate_seat_range_2026,943828,0xe831d837e17278de50029fcf609d1c72338ed4e1352ce8a4fb7406ddef3c63ad,will-the-republican-party-hold-exactly-56-senate-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-exactly-56-senate-seats-after-the-2026-midterm-elections,9273056014077248525737106426866852410841224250259842453481519298611852217348,Will the Republican Party hold exactly 56 Senate seats after the 2026 midterm elections?,0.35,0.65,false,Republicans start at 53 seats; 56 requires net gains. National Democratic advantage and Senate dynamics suggest moderate chance.,"[""Polling accuracy"", ""Candidate quality"", ""District-specific outcomes"", ""Turnout patterns"", ""Special elections""]",Base rate reflects starting 53 seats and moderate national Democratic advantage.,"[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-senate-seat-range-2026.md"", ""evidence/parents/republican-senate-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0024.md""]",c51749042e3dd55f,"{""fair_value"":0.35,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Republicans start at 53 seats; 56 requires net gains. National Democratic advantage and Senate dynamics suggest moderate chance."",""key_uncertainties"":[""Polling accuracy"",""Candidate quality"",""District-specific outcomes"",""Turnout patterns"",""Special elections""],""base_rate_notes"":""Base rate reflects starting 53 seats and moderate national Democratic advantage.""}",OK,,0.006,mid,,true
20260626T160140Z:RSO-0025,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0025,Republican Senate seats after 2026 midterms,Republican Senate seats after 2026 midterms — 57+,57+,US,us_national,us_federal,us_senate_seat_range_2026,943829,0x5d763463cd2a9bd939d49bbb5b4bbaf5fc2cd9ecee5966e6fcce0b6de57179fc,will-the-republican-party-hold-57-or-more-senate-seats-after-the-2026-midterm-elections,https://polymarket.com/event/will-the-republican-party-hold-57-or-more-senate-seats-after-the-2026-midterm-elections,106446804142822856909456712516050968287728263341329924913008459244064245181608,Will the Republican Party hold 57 or more Senate seats after the 2026 midterm elections?,0.55,0.7,false,"Republicans start with 53 seats; a mid-single-digit Democratic generic ballot advantage suggests potential for slight Democratic gains, but Senate dynamics and state-specific factors make a 57+ outcome plausible yet uncertain.","[""National generic ballot translating to seat gains"", ""State-specific race outcomes"", ""Candidate quality effects"", ""Polling accuracy"", ""Midterm headwinds for GOP""]","Senate seat changes are less sensitive to national trends than House races, with 33 seats up.","[""evidence/shared/us_midterms_context.md"", ""evidence/parents/us-senate-seat-range-2026.md"", ""evidence/parents/republican-senate-seats-after-2026-midterms.md"", ""evidence/markets/RSO-0025.md""]",e7a7bd78ede53d25,"{""fair_value"":0.55,""confidence"":0.7,""should_abstain"":false,""rationale_short"":""Republicans start with 53 seats; a mid-single-digit Democratic generic ballot advantage suggests potential for slight Democratic gains, but Senate dynamics and state-specific factors make a 57+ outcome plausible yet uncertain."",""key_uncertainties"":[""National generic ballot translating to seat gains"",""State-specific race outcomes"",""Candidate quality effects"",""Polling accuracy"",""Midterm headwinds for GOP""],""base_rate_notes"":""Senate seat changes are less sensitive to national trends than House races, with 33 seats up.""}",OK,,0.63,mid,,true
20260626T160140Z:RSO-0026,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0026,Maine Senate Election Winner,Maine Senate Election Winner — Democrat,Democrat,US,us_senate,us_statewide,maine_senate_2026,630772,0x66bbf6d55e0296278858b3147689f3df9259374f158f9f028b608baa322a639c,will-the-democrats-win-the-maine-senate-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-maine-senate-race-in-2026,7589880081658059374445882095611024032084645048848237404312287942463647821549,Will the Democrats win the Maine Senate race in 2026?,0.45,0.65,false,"Maine is a competitive state with a recent lean toward Republicans, but national Democratic momentum and specific race dynamics could tip the balance.","[""State-specific polling accuracy"", ""Candidate quality impact"", ""National political environment shifts"", ""Incumbent status"", ""Special election dynamics""]","Maine's recent federal voting patterns suggest a slight Republican lean, but national Democratic advantages and Senate race specifics influence the outcome.","[""evidence/shared/us_midterms_context.md"", ""evidence/parents/maine-senate-2026.md"", ""evidence/parents/maine-senate-election-winner.md"", ""evidence/markets/RSO-0026.md""]",3cb4064532f82be5,"{""fair_value"":0.45,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Maine is a competitive state with a recent lean toward Republicans, but national Democratic momentum and specific race dynamics could tip the balance."",""key_uncertainties"":[""State-specific polling accuracy"",""Candidate quality impact"",""National political environment shifts"",""Incumbent status"",""Special election dynamics""],""base_rate_notes"":""Maine's recent federal voting patterns suggest a slight Republican lean, but national Democratic advantages and Senate race specifics influence the outcome.""}",OK,,0.0185,mid,,true
20260626T160140Z:RSO-0027,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0027,Maine Senate Election Winner,Maine Senate Election Winner — Republican,Republican,US,us_senate,us_statewide,maine_senate_2026,630773,0x2c00cb09722a0f0501c5e49131b898ed57bb5c075db4dc2bcbc14908f45b8c48,will-the-republicans-win-the-maine-senate-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-maine-senate-race-in-2026,2142948285506077695096498341598672159464223074468931276310105532825810210121,Will the Republicans win the Maine Senate race in 2026?,0.45,0.65,false,"Maine is a competitive state with a recent lean toward Democrats, but national trends favor Democrats by mid-single digits. Senate races are less directly correlated to national polls.","[""State-specific polling accuracy"", ""Candidate quality impact"", ""National wave effect magnitude"", ""Incumbent status"", ""Special election dynamics""]",Starts from Maine's recent federal voting pattern with adjustments for national environment and candidate quality.,"[""evidence/shared/us_midterms_context.md"", ""evidence/parents/maine-senate-2026.md"", ""evidence/parents/maine-senate-election-winner.md"", ""evidence/markets/RSO-0027.md""]",22448db07dbdaa38,"{""fair_value"":0.45,""confidence"":0.65,""should_abstain"":false,""rationale_short"":""Maine is a competitive state with a recent lean toward Democrats, but national trends favor Democrats by mid-single digits. Senate races are less directly correlated to national polls."",""key_uncertainties"":[""State-specific polling accuracy"",""Candidate quality impact"",""National wave effect magnitude"",""Incumbent status"",""Special election dynamics""],""base_rate_notes"":""Starts from Maine's recent federal voting pattern with adjustments for national environment and candidate quality.""}",OK,,0.0305,mid,,true
20260626T160140Z:RSO-0028,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0028,Texas Senate Election Winner,Texas Senate Election Winner — Ken Paxton (R),Ken Paxton (R),US,us_senate,us_statewide,texas_senate_2026,630964,0x94521176f57d2ce81dde01e0b7699ca4279423042d37ed53908f0c8bfefe7e14,will-the-republicans-win-the-texas-senate-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-texas-senate-race-in-2026,21265207456609426291246075480390336499088453711419597084147957999650569091884,Will the Republicans win the Texas Senate race in 2026?,0.65,0.75,false,"Texas is a reliably Republican state with a strong GOP majority. Ken Paxton is a prominent Republican figure, while James Talarico is a less-known Democrat. National trends favor Democrats, but Texas's partisanship and candidate quality suggest a Republican win.","[""National Democratic momentum"", ""Candidate quality impact"", ""State-specific polling accuracy"", ""Incumbent status"", ""Special elections influence""]","Texas has a clear Republican lean in federal elections, with recent Senate races favoring GOP candidates.","[""evidence/shared/us_midterms_context.md"", ""evidence/parents/texas-senate-2026.md"", ""evidence/parents/texas-senate-election-winner.md"", ""evidence/markets/RSO-0028.md""]",2e38175deb9a9f02,"{""fair_value"":0.65,""confidence"":0.75,""should_abstain"":false,""rationale_short"":""Texas is a reliably Republican state with a strong GOP majority. Ken Paxton is a prominent Republican figure, while James Talarico is a less-known Democrat. National trends favor Democrats, but Texas's partisanship and candidate quality suggest a Republican win."",""key_uncertainties"":[""National Democratic momentum"",""Candidate quality impact"",""State-specific polling accuracy"",""Incumbent status"",""Special elections influence""],""base_rate_notes"":""Texas has a clear Republican lean in federal elections, with recent Senate races favoring GOP candidates.""}",OK,,0.0125,mid,,true
